Cod_Barra;PLU;Nombre;Ventas_Total
"928";"928";"PAN ITALIANO KG";"1936.0020000000004"
"104";"104";"PAN TOSCANO";"336.596"
"22072";"22072";"TORTA FIESTA VALDIVIANA 19 CM";"15"
"22006";"22006";"BRAZO DE REINA";"61"
"94159";"94159";"TORTA WHISKY ";"2"
"22102";"22102";"TORTA  ONCOL  19 CM";"27"
"60598";"60598";"VASO SELVA NEGRA";"13"
"30300";"30300";"TORTA FLOR DE LOTO 19 CM";"5"
"71240";"71240";"TORTA CELESTIAL VASO";"29"
"6949";"6949";"TORTA TIRAMISU VASO";"40"
"71239";"71239";"TORTA BAILEYS OTOÑAL VASO";"17"
"408";"408";"PAN CIABATTA RUSTICO GRANEL";"1163.2759999999994"
"30445";"30445";"CHEESECAKE FRAMBUESA";"16"
"60594";"60594";"TORTA CALUGA M";"26"
"22056";"22056";"TARTALETA DE FRUTAS";"25"
"60612";"60612";"PIE RELLENO DE MARACUYA";"31"
"22126";"22126";"BRAZO DE REINA CHOCOLATE GRANILLO";"59"
"9654";"9654";"TORTA CELESTIAL M ";"23"
"30447";"30447";"CHEESECAKE MARACUYA";"10"
"30465";"30465";"STRUDEL ALEMAN";"13"
"22153";"22153";"TORTA BELZEBOO";"1"
"778433576";"778433576";"PAN DE PASCUA TEJAFOOD";"118"
"60532";"60532";"TORTA ZANAHORIA M";"11"
"22248";"22248";"KUCHEN DE NUEZ";"48"
"65099";"65099";"KUCHEN FRUTOS DEL BOSQUE TEJA MARKET";"94"
"30409";"30409";"QUEQUE ARTESANAL TEJA FOOD";"16"
"7802100006424";"800007547";"SIX PACK LEMON STONES SANDÍA LATA 350 CC";"9"
"9981";"9981";"PERNIL DE CERDO AL HORNO";"3"
"90";"90";"GALLETON AVENA ZANAHORIA ";"31"
"60614";"60614";"TARTA MANZANA MURTA";"24"
"916";"916";"MIX DE TARTAS ";"21"
"16038";"16038";"PAN MOLDE INTEGRAL SEMILLAS";"254"
"30490";"30490";"POSTRE VASO MIX DE FRUTA 300 GRS APROX";"116"
"23017";"23017";"POLLO ASADO ENTERO KG";"603.764"
"6995";"6995";"SANDWICH PITA SALMON AHUMADO";"158"
"2606952006909";"6952";"SANDWICH MIGA AVE PIMIENTO";"84"
"7606";"7606";"CARNE MOLIDA NAC TEJA FOOD KG";"258.231"
"20";"20";"CHULETA CENTRO KG AUTOSERV";"0.612"
"18";"18";"TUTO LARGO DE POLLO KG AUTOSERV";"1"
"50087";"50087";"POLLO ASADO CON PAPAS FRITAS";"74"
"30387";"30387";"PASTA FLORA INDIVIDUAL";"145"
"30563";"30563";"CHEESECAKE DE MURTA";"5"
"30297";"30297";"TORTA PINO HUACHO ";"22"
"30443";"30443";"CHEESECAKE INDIVIDUAL";"92"
"21214";"21214";"PIE DE FRAMBUESA IND.";"187"
"22241";"22241";"PASTEL FRAMBUESA IND";"4"
"117";"117";"KUCHEN MIGA RELLENO";"51"
"30476";"30476";"BIENENSTICH (KUCHEN DE NUEZ RECETA ALEMANA)";"9"
"22240";"22240";"TORTA PANQUEQUE CHOC , MANJAR , NUEZ ";"9"
"22167";"22167";"TORTA SELVA VALDIVIANA";"20"
"87";"87";"TARTALETA PASTA FLORA";"20"
"7770";"7770";"TORTA CELESTIAL ";"15"
"22055";"22055";"TARTALETA DE FRUTA INDIVIDUAL";"75"
"22076";"22076";"TRUFA MANJAR";"813"
"30301";"30301";"BROWNIE MANT MANI CHOC BLANCO";"47"
"60605";"60605";"QUEQUE INGLES RED";"8"
"540";"540";"PAN HAMBURGUESA  ENVASADO 430 GRS APROX";"123.256"
"89890";"89890";"BROWNIE MANJAR";"93"
"523";"523";"PAN DOBLADITA ENVASADO 310GRAS APROX";"19"
"334";"334";"QUEQUE NARANJA 500 GRS. APROX";"35"
"345";"345";"QUEQUE CHIPS DE CHOCOLATE 500 GRS APROX";"41"
"30716";"30716";"PAN CHILOTE TEJA MARKET";"277.74300000000005"
"7600";"7600";"CARNE TARTARO TEJA FOOD NAC KG";"295.78000000000003"
"7759";"7759";"CARNE PARA HAMBURGUESA NAC";"48.515"
"935";"935";"ESCALOPA POSTA NEGRA KG";"83.90900000000002"
"7607";"7607";"CARNE CUBO NAC TEJA FOOD (POSTA ROSADA)";"88.04499999999999"
"7609";"7609";"CARNE BISTEC NACTEJA FOOD (ASIENTO)";"161.785"
"95953";"95953";"BROWNIE FRAMBUESA CHOCOLATE";"66"
"30455";"30455";"QUEQUE BROWNIE 600 GRS.";"52"
"551";"551";"PIE DE MARACUYA IND.";"71"
"304";"304";"QUEQUE PLATANO";"38"
"7610";"7610";"CARNE A LA JULIANA NAC TEJA FOOD";"71.85000000000001"
"60600";"60600";"QUEQUE DE FRAMBUESA";"28"
"355";"355";"OSOBUCO PIERNA VACUNO AUTOSS";"76.497"
"8587";"8587";"ALBONDIGA TEJA FOOD (P. ROSADA)";"25.584999999999997"
"6999";"6999";"CARNE MOLIDA 10% GRASA";"571.8640000000001"
"796";"796";"LOMO DE CERDO EN MEDALLONES";"32.565"
"9984";"9984";"PAN FUGAZZA CEBOLLA";"78"
"9983";"9983";"PAN FUGAZZA TOSCANO";"39"
"2011";"2011";"CAFE MARLEY MEDIANO ";"122"
"2010";"2010";"CAFE MARLEY ESPRESSO";"8"
"2012";"2012";"CAFE MARLEY GRANDE";"86"
"7802100005991";"800006848";"SIX PACK CERVEZA LATA LEMON ST BERRIES 350 CC";"16"
"80808";"80808";"POSTRE VASO DE FRUTILLAS CON YOGURT 250 GRS APROX";"102"
"71236";"71236";"POSTRE TRILOGÍA DE SÉMOLA CON LECHE 320 GRS APROX";"14"
"30690";"30690";"POSTRE VASO DE PIÑA 250 GRS APROX";"77"
"920";"920";"PAN BAGUETTE INTEGRAL ";"64"
"335";"335";"QUEQUE NUEZ 500 GRS APROX";"35"
"22051";"22051";"PIE DE LIMON INDIVIDUAL";"200"
