Cod_Barra;PLU;Nombre;Ventas_Total
"7808729602290";"800004236";"VINO CASAS PATRONALES LATE HARVEST 500CC";"6"
"7804643980292";"800004241";"VINO VIK LA PIU BELLE ENSAMBLAJE 750CC";"2"
"7804600778931";"800004578";"VINO OVEJA NEGRA GRAN RSVA CAB SAUV 750 CC";"9"
"7804315012900";"800004672";"ESPUMANTE LA DOLCE VITA ROSE 750CC";"3"
"7804315012917";"800004674";"ESPUMANTE LA DOLCE VITA PREMIUM DOLCE 750CC";"8"
"7804454005450";"800004682";"VINO CASA SILVA S/38 CAB/SAUV 750 ML";"3"
"7804454004873";"800004685";"ESPUMANTE DOMINGA BRUT ROSE 750CC";"20"
"7804320756714";"800004698";"VINO DIABLO VOLCANIC CAB 750CC";"2"
"0658325429336";"800004834";"SPARKLING MELA LIGHT GINGER BRUT 750 CC";"1"
"7804304001229";"800005032";"VINO ERRAZURIZ MAX RSVA CARMENERE 750CC";"7"
"7804304002820";"800005034";"VINO ERRAZURIZ MAX RSVA MALBEC 750CC";"15"
"7804304104517";"800005036";"VINO ERRAZURIZ MAX RSVA CHARDONNAY 750CC";"4"
"7804300155896";"800005100";"COCTEL GATO SEL DULCE BLANCO BOTELLON 1.5 LTS";"24"
"7804444001912";"800005164";"VINO J BOUCHON PAIS VIEJO 750CC";"2"
"7804335005623";"800005408";"VINO FRIDA KAHLO RSVA CAB/SAUV 750CC";"1"
"7804320756509";"800005511";"VINO DIABLO GOLDEN CHARDONNAY 750CC";"8"
"7804668160105";"800006000";"SIDRA DELLA CHA MURTA 750 CC";"38"
"7802940053282";"800006010";"VINO REQ TORO DE PIEDRA RSVA CARMENERE 750CC";"254"
"7802940053299";"800006012";"VINO REQ TORO DE PIEDRA RSVA SAU/BLANC 750CC";"95"
"7804315001072";"800006019";"VINO PINOT SAUV/BLANC 750CC";"15"
"7802409087759";"800006074";"ESPUMANTE BOSIO CUVEE ROSE 750";"13"
"8032793977674";"800006076";"ESPUMANTE BOSIO DEMISEC 750";"3"
"8032793977698";"800006078";"ESPUMANTE BOSIO ALCOHOL FREE ROSE 750";"10"
